Unnamed: 0,Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
22,2017-07-30,289052.93,88828.86,96173.17,5723.72,98327.18,93129.14,4554.7,643.34,conventional,2017,RaleighGreensboro
8,2018-01-28,947968.47,108233.69,515116.55,124271.04,200347.19,79871.28,120462.37,13.54,conventional,2018,Chicago
43,2015-03-01,55595.74,629.46,45633.34,181.49,9151.45,8986.06,165.39,0.0,conventional,2015,Albany
24,2016-07-10,8568.93,1771.15,195.18,0.0,6602.6,6592.6,10.0,0.0,organic,2016,Tampa
5,2016-11-20,12021.69,145.29,3001.66,444.56,8430.18,7327.79,1102.39,0.0,organic,2016,RaleighGreensboro
5,2016-11-20,1573.28,3.71,39.58,0.0,1529.99,1529.99,0.0,0.0,organic,2016,Syracuse
31,2017-05-28,481635.83,161377.98,265045.66,1129.2,54082.99,51629.16,373.83,2080.0,conventional,2017,Sacramento
21,2016-07-31,16389.34,3381.02,3234.02,28.27,9746.03,5696.67,4049.36,0.0,organic,2016,WestTexNewMexico
49,2017-01-22,10830.75,224.66,4242.03,477.69,5886.37,5420.39,465.98,0.0,organic,2017,RaleighGreensboro
42,2016-03-06,4091.44,240.75,2554.83,209.61,1086.25,1079.58,6.67,0.0,organic,2016,RichmondNorfolk
2,2015-12-13,2068.47,275.19,926.78,0.0,866.5,184.16,682.34,0.0,organic,2015,Indianapolis
17,2016-08-28,3743.27,184.5,0.0,0.0,3558.77,3515.44,43.33,0.0,organic,2016,NewOrleansMobile
16,2015-09-06,1090493.39,460377.08,495487.54,6230.7,128398.07,63724.96,64673.11,0.0,conventional,2015,Houston
9,2016-10-23,260446.46,128648.8,52740.63,6749.46,72307.57,42484.87,29822.7,0.0,conventional,2016,SouthCarolina
6,2017-11-19,2838.6,184.35,1208.98,0.0,1445.27,367.77,1034.63,42.87,organic,2017,Spokane
11,2017-10-15,7426.84,27.16,1200.53,0.0,6199.15,2020.75,4178.4,0.0,organic,2017,StLouis
3,2018-03-04,28699.66,6442.57,67.11,0.0,22189.98,21933.32,256.66,0.0,organic,2018,Houston
21,2015-08-02,399212.29,15487.29,288809.36,955.95,93959.69,85344.81,8614.88,0.0,conventional,2015,Philadelphia
17,2017-09-03,13062.41,2.43,168.63,0.0,12891.35,12891.35,0.0,0.0,organic,2017,NorthernNewEngland
41,2017-03-19,7983.96,222.33,2146.38,0.0,5615.25,2557.65,3057.6,0.0,organic,2017,Roanoke
7,2016-11-06,6674.17,73.43,3159.34,2.77,3438.63,3331.0,107.63,0.0,organic,2016,HartfordSpringfield
38,2017-04-09,151364.03,81448.74,17365.3,142.56,52407.43,22044.41,29968.02,395.0,conventional,2017,Jacksonville
18,2016-08-21,106119.98,7701.71,29626.17,1174.63,67617.47,66877.32,740.15,0.0,organic,2016,Northeast
36,2015-04-19,13856.85,12200.72,522.8,0.0,1133.33,1133.33,0.0,0.0,organic,2015,Houston
16,2017-09-10,5927.43,250.97,826.99,0.0,4849.47,4658.17,191.3,0.0,organic,2017,Orlando
46,2017-02-12,1060775.98,136636.34,297764.4,3486.2,622889.04,410668.26,212220.78,0.0,organic,2017,TotalUS
0,2016-12-25,149348.88,1345.56,91323.33,3768.64,52911.35,47453.6,5227.71,230.04,conventional,2016,GrandRapids
32,2015-05-17,77996.78,36879.96,24110.51,4295.38,12710.93,12710.93,0.0,0.0,conventional,2015,Spokane
22,2016-07-24,16025.11,3853.35,4310.26,8.49,7853.01,3647.77,4205.24,0.0,organic,2016,WestTexNewMexico
35,2015-04-26,178200.42,86967.98,42320.51,15.07,48896.86,48894.75,0.0,2.11,conventional,2015,StLouis
38,2017-04-09,284522.31,7409.75,199909.01,161.85,77041.7,76173.81,867.89,0.0,conventional,2017,HartfordSpringfield
10,2018-01-14,533150.49,10669.09,393026.08,2533.63,126921.69,81610.31,45311.38,0.0,conventional,2018,Boston
43,2016-02-28,7998.27,1156.04,6504.7,0.0,337.53,334.2,3.33,0.0,organic,2016,Sacramento
21,2016-07-31,186520.46,88436.32,29435.66,250.6,68397.88,58584.96,9715.7,97.22,conventional,2016,Nashville
15,2016-09-11,12509.69,218.44,5314.04,10.99,6966.22,6847.92,118.3,0.0,organic,2016,HartfordSpringfield
43,2016-02-28,188077.25,11031.35,107091.35,16742.17,53212.38,26221.88,23948.23,3042.27,conventional,2016,Indianapolis
3,2017-12-10,2721.99,256.63,832.45,0.0,1632.91,612.23,1020.68,0.0,organic,2017,Spokane
6,2016-11-13,9660.96,22.07,1133.09,0.0,8505.8,8505.8,0.0,0.0,organic,2016,Boston
13,2015-09-27,7891.05,1434.64,4977.0,0.0,1479.41,456.67,1022.74,0.0,organic,2015,Detroit
39,2017-04-02,191988.18,31381.85,69457.56,17.3,91131.47,87215.5,3915.97,0.0,organic,2017,California
46,2016-02-07,3082.71,1.25,172.76,0.0,2908.7,797.23,2111.47,0.0,organic,2016,Syracuse
21,2017-08-06,471016.34,150669.55,267998.44,1923.28,50425.07,47817.62,1200.78,1406.67,conventional,2017,Sacramento
4,2015-11-29,4575710.62,1461699.38,1810202.7,222311.07,1081497.47,991568.84,82338.39,7590.24,conventional,2015,California
9,2018-01-21,15829.03,225.43,166.81,19.2,15417.59,15410.91,6.68,0.0,organic,2018,HarrisburgScranton
37,2016-04-10,21561.29,3204.95,7746.53,111.55,10498.26,8558.96,1939.3,0.0,organic,2016,WestTexNewMexico
0,2017-12-31,245203.25,4805.09,183945.55,178.97,56273.64,48824.63,7447.45,1.56,conventional,2017,HartfordSpringfield
17,2015-08-30,74510.02,1493.6,40727.85,3632.29,28656.28,20079.07,8573.41,3.8,conventional,2015,Pittsburgh
18,2016-08-21,184060.51,45178.55,23409.71,167.07,115305.18,98022.8,6778.23,10504.15,conventional,2016,StLouis
49,2017-01-22,204570.78,13553.31,92880.57,3909.4,94227.5,47552.12,46669.52,5.86,conventional,2017,Indianapolis
1,2015-12-20,642682.4,44741.37,434590.82,19112.14,144238.07,141751.91,2486.16,0.0,conventional,2015,BaltimoreWashington
6,2016-11-13,11863.79,349.22,3637.6,0.0,7876.97,767.22,7109.75,0.0,organic,2016,Nashville
31,2016-05-22,63165.58,15850.58,10455.82,422.78,36436.4,29566.47,6869.93,0.0,organic,2016,Southeast
41,2016-03-13,106057.37,3540.99,67123.23,6.11,35387.04,11461.81,23925.23,0.0,organic,2016,GreatLakes
7,2017-11-12,8255.79,186.3,1175.14,0.0,6861.81,4912.09,1949.72,0.0,organic,2017,Indianapolis
17,2017-09-03,14052.55,169.06,4855.92,148.96,8878.61,8315.09,563.52,0.0,organic,2017,RaleighGreensboro
7,2015-11-08,599884.32,165981.13,319176.32,36598.97,78127.9,77364.54,693.33,70.03,conventional,2015,SanFrancisco
43,2015-03-01,670820.5,101528.39,487873.51,5507.38,75911.22,38246.75,37664.47,0.0,conventional,2015,Denver
15,2015-09-13,586503.27,230283.36,181240.95,10787.88,164191.08,164176.14,0.0,14.94,conventional,2015,Seattle
5,2018-02-18,7007.39,1253.21,756.65,3.53,4994.0,2970.0,2024.0,0.0,organic,2018,StLouis
4,2015-11-29,275091.78,11335.64,195284.31,533.71,67938.12,62262.05,5676.07,0.0,conventional,2015,Philadelphia
2,2015-12-13,1478.7,1132.66,42.17,10.54,293.33,293.33,0.0,0.0,organic,2015,Jacksonville
15,2017-09-17,65219.18,16477.84,28242.32,34.47,20464.55,12775.39,7598.66,90.5,conventional,2017,Spokane
28,2015-06-14,92713.49,1614.97,44490.6,3147.67,43460.25,34041.6,9418.65,0.0,conventional,2015,Pittsburgh
51,2017-01-08,11276.02,179.81,4508.4,369.14,6218.67,6018.6,200.07,0.0,organic,2017,RaleighGreensboro
20,2017-08-13,2741.48,0.0,1252.59,0.0,1488.89,1102.05,386.84,0.0,organic,2017,Louisville
14,2016-09-18,9705.5,109.45,3995.57,251.49,5348.99,3302.03,2046.96,0.0,organic,2016,RichmondNorfolk
10,2017-10-22,4919102.69,2541201.97,796819.87,11499.33,1569581.52,1211443.25,357979.25,159.02,conventional,2017,SouthCentral
11,2016-10-09,28857581.98,9552502.48,9579338.98,490956.88,9234783.64,6849126.9,2316377.99,69278.75,conventional,2016,TotalUS
13,2017-10-01,7334.65,2464.29,2785.94,0.0,2084.42,2077.75,6.67,0.0,organic,2017,Sacramento
21,2015-08-02,417082.92,2279.1,347110.01,1637.61,66056.2,66056.2,0.0,0.0,conventional,2015,NorthernNewEngland
10,2015-10-18,60543.94,30085.91,4880.71,0.0,25577.32,24530.1,1047.22,0.0,organic,2015,SouthCentral
4,2017-12-03,6856.14,184.1,3716.8,0.0,2955.24,2570.98,384.26,0.0,organic,2017,CincinnatiDayton
24,2015-07-12,2652480.7,1707544.28,548712.47,83398.45,312825.5,298568.77,11398.26,2858.47,conventional,2015,LosAngeles
10,2015-10-18,51045.02,2862.61,14224.98,518.85,33438.58,26508.59,6929.99,0.0,organic,2015,Northeast
32,2015-05-17,31271.46,22521.08,8741.03,0.0,9.35,9.35,0.0,0.0,organic,2015,SanFrancisco
20,2017-08-13,68831.83,1263.24,22638.51,57.32,44867.19,33840.62,11026.57,0.0,organic,2017,Plains
11,2018-01-07,484007.91,317536.23,44226.34,1046.81,121198.53,68969.54,52215.66,13.33,conventional,2018,Tampa
23,2015-07-19,2960.69,80.9,2832.42,4.04,43.33,43.33,0.0,0.0,organic,2015,HartfordSpringfield
32,2015-05-17,2132.11,2.46,1335.83,0.0,793.82,458.25,335.57,0.0,organic,2015,Louisville
22,2017-07-30,1117345.6,536258.78,203627.59,2676.17,374783.06,247453.57,127329.49,0.0,conventional,2017,Houston
17,2015-08-30,15201.2,1561.91,13617.17,0.0,22.12,22.12,0.0,0.0,organic,2015,SanFrancisco
24,2016-07-10,1909.68,38.29,1293.21,0.0,578.18,546.67,31.51,0.0,organic,2016,GrandRapids
1,2016-12-18,112979.93,3304.98,66050.37,0.0,43624.58,18096.39,25528.19,0.0,organic,2016,GreatLakes
40,2015-03-22,16076.52,436.1,15367.09,0.0,273.33,273.33,0.0,0.0,organic,2015,Chicago
43,2017-03-05,3197341.66,563498.27,1313704.16,195550.24,1124588.99,720629.17,364409.43,39550.39,conventional,2017,GreatLakes
18,2016-08-21,9183.92,4111.69,2936.92,0.0,2135.31,523.78,1611.53,0.0,organic,2016,PhoenixTucson
21,2015-08-02,2676.3,82.67,2503.23,1.36,89.04,89.04,0.0,0.0,organic,2015,HartfordSpringfield
2,2016-12-11,202600.72,27491.67,115422.37,112.85,59573.83,57170.42,2403.41,0.0,conventional,2016,HarrisburgScranton
23,2017-07-23,194261.62,99724.67,17159.84,192.82,77184.29,66945.66,5322.86,4915.77,conventional,2017,StLouis
2,2016-12-11,339328.92,83682.89,55352.63,6832.2,193461.2,68316.82,125144.38,0.0,conventional,2016,LasVegas
46,2017-02-12,9010.53,414.62,205.85,11.55,8378.51,8333.9,44.61,0.0,organic,2017,HarrisburgScranton
19,2016-08-14,88787.27,43525.98,1959.35,6569.03,36732.91,36020.5,671.26,41.15,conventional,2016,Boise
40,2017-03-26,7706.59,107.76,1489.93,0.0,6108.9,1398.21,4710.69,0.0,organic,2017,Indianapolis
46,2017-02-12,666871.06,355571.08,77241.13,325.51,233733.34,176286.09,56911.14,536.11,conventional,2017,Atlanta
49,2017-01-22,5007356.22,206778.67,3425747.61,319052.61,1055777.33,978886.09,68710.32,8180.92,conventional,2017,Northeast
6,2016-11-13,18930.4,6204.65,9341.41,0.0,3384.34,3337.67,46.67,0.0,organic,2016,SanFrancisco
33,2015-05-10,21425.19,227.33,12996.7,0.0,8201.16,1230.0,6971.16,0.0,organic,2015,Roanoke
3,2018-03-04,35296.54,1772.0,6857.18,1.74,26665.62,1752.33,24882.44,30.85,organic,2018,Portland
27,2017-06-25,841763.42,165523.87,173432.5,20677.83,482129.22,130071.21,352058.01,0.0,conventional,2017,Denver
42,2016-03-06,6429870.23,1893787.2,1975668.02,325582.2,2234832.81,1981931.04,230048.66,22853.11,conventional,2016,California
46,2017-02-12,572219.25,69860.68,269591.68,3923.46,228843.43,208810.97,19337.73,694.73,conventional,2017,Philadelphia
16,2017-09-10,7365.42,647.46,2091.71,0.0,4626.25,3489.47,1136.78,0.0,organic,2017,Columbus
42,2017-03-12,2001.95,123.51,206.64,0.0,1671.8,1671.8,0.0,0.0,organic,2017,Albany
28,2016-06-12,4358.39,183.1,1784.76,0.0,2390.53,1032.78,1357.75,0.0,organic,2016,Indianapolis
21,2015-08-02,1458722.6,21768.56,1184264.91,1330.65,251358.48,216693.68,34664.8,0.0,conventional,2015,NewYork
51,2017-01-08,12346.01,323.43,6801.77,0.0,5220.81,654.36,4566.45,0.0,organic,2017,CincinnatiDayton
6,2018-02-11,6718358.1,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,conventional,2018,California
47,2015-02-01,27929.74,14635.12,8013.19,667.82,4613.61,4613.61,0.0,0.0,organic,2015,BaltimoreWashington
26,2015-06-28,1284789.44,17714.92,917010.98,3347.48,346716.06,266450.36,80224.13,41.57,conventional,2015,NewYork
35,2015-04-26,2560.97,29.08,204.73,0.0,2327.16,2327.16,0.0,0.0,organic,2015,BuffaloRochester
28,2017-06-18,127794.36,3304.26,56369.25,1270.6,66850.25,36430.85,30419.4,0.0,organic,2017,Midsouth
31,2016-05-22,17710.51,4850.71,8099.11,0.0,4760.69,496.56,4264.13,0.0,organic,2016,LasVegas
8,2016-10-30,265332.11,93166.48,68007.5,150.2,104007.93,42732.14,61275.79,0.0,conventional,2016,Tampa
11,2018-01-07,21095.12,208.15,312.97,13.01,20560.99,20550.99,10.0,0.0,organic,2018,HarrisburgScranton
45,2017-02-19,147729.4,32258.65,5881.61,5.89,109583.25,94503.56,15079.69,0.0,organic,2017,SouthCentral
1,2017-12-24,8393.5,1385.31,1425.12,0.0,5583.07,5555.33,27.74,0.0,organic,2017,LasVegas
12,2015-10-04,4943781.29,1461112.39,2788317.94,222260.58,472090.38,442923.78,25572.26,3594.34,conventional,2015,California
40,2017-03-26,4448.99,9.09,541.44,0.0,3898.46,233.33,3665.13,0.0,organic,2017,Boise
2,2016-12-11,734954.21,84616.3,449932.23,103932.55,96473.13,87751.52,1102.23,7619.38,conventional,2016,Chicago
5,2017-11-26,5280.35,216.85,57.94,0.0,5005.56,4509.48,496.08,0.0,organic,2017,BuffaloRochester
37,2017-04-16,122876.89,10922.54,28994.48,1.6,82958.27,76233.25,6725.02,0.0,organic,2017,LosAngeles
47,2015-02-01,57424.15,1321.47,30243.88,14.24,25844.56,25793.45,51.11,0.0,conventional,2015,Syracuse
24,2017-07-16,732328.94,182480.94,472009.71,8044.28,69794.01,67144.66,896.01,1753.34,conventional,2017,SanFrancisco
34,2015-05-03,18576.24,2667.08,11540.21,505.84,3863.11,3832.24,30.87,0.0,organic,2015,NewYork
42,2015-03-08,6050.63,66.14,3761.84,0.0,2222.65,2096.67,125.98,0.0,organic,2015,Roanoke
7,2017-11-12,432903.0,163957.0,42219.0,8156.0,218572.0,185753.0,32216.0,602.0,conventional,2017,Detroit
0,2015-12-27,255499.7,83097.26,50545.78,59789.18,62067.48,48936.21,762.35,12368.92,conventional,2015,Detroit
14,2016-09-18,12131.33,209.13,5138.18,450.72,6333.3,5827.18,506.12,0.0,organic,2016,RaleighGreensboro
4,2016-11-27,229072.3,90090.62,40561.32,2813.23,95607.13,65375.36,30153.44,78.33,conventional,2016,SouthCarolina
47,2016-01-31,3197788.06,1004134.51,721988.78,75111.71,1396553.06,1288253.52,94240.24,14059.3,conventional,2016,LosAngeles
27,2017-06-25,6929193.97,2401714.73,1201234.39,128253.56,3197991.29,1956121.79,1236850.44,5019.06,conventional,2017,West
21,2016-07-31,28969.34,80.77,27361.91,0.0,1526.66,1526.66,0.0,0.0,organic,2016,Chicago
7,2018-02-04,287728.25,82020.39,55243.26,294.67,150169.93,116918.04,32938.52,313.37,conventional,2018,Roanoke
0,2018-03-25,3119.2,76.12,1006.43,0.0,2036.65,618.64,1418.01,0.0,organic,2018,Boise
43,2016-02-28,6934.94,0.0,223.9,0.0,6711.04,699.31,6011.73,0.0,organic,2016,BuffaloRochester
0,2018-03-25,8024.7,275.67,94.25,0.0,7654.78,7288.89,365.89,0.0,organic,2018,NewOrleansMobile
23,2016-07-17,259416.65,3078.92,173492.18,287.31,82558.24,78534.0,347.25,3676.99,conventional,2016,HartfordSpringfield
16,2015-09-06,5283.38,14.28,92.4,0.0,5176.7,5176.7,0.0,0.0,organic,2015,BuffaloRochester
15,2016-09-11,1699.25,59.65,107.66,0.0,1531.94,1529.29,2.65,0.0,organic,2016,BuffaloRochester
33,2017-05-14,10857.83,531.77,5473.59,0.0,4852.47,1319.32,3533.15,0.0,organic,2017,Detroit
10,2017-10-22,125746.37,8944.76,57230.12,603.48,58968.01,28364.19,30577.22,26.6,conventional,2017,Indianapolis
2,2017-12-17,348367.63,174025.39,54684.76,2567.12,117090.36,84686.83,30354.29,2049.24,conventional,2017,SouthCarolina
19,2016-08-14,83933.43,24615.83,16234.66,2321.26,40761.68,40759.3,0.0,2.38,conventional,2016,Spokane
6,2016-11-13,506543.8,118820.99,308678.33,3208.3,75836.18,74569.34,976.56,290.28,conventional,2016,SanFrancisco
43,2017-03-05,282098.34,65892.0,114010.71,10062.04,92133.59,90822.06,1311.53,0.0,conventional,2017,RaleighGreensboro
2,2016-12-11,3303.41,24.27,516.63,0.0,2762.51,2758.46,4.05,0.0,organic,2016,BuffaloRochester
1,2016-12-18,298755.3,82536.6,85859.26,10805.16,119554.28,117398.2,2071.85,84.23,conventional,2016,Detroit
22,2016-07-24,56952.09,1940.69,35492.01,19.95,19499.44,16609.44,0.0,2890.0,conventional,2016,Syracuse
33,2017-05-14,22296.61,239.72,5966.79,0.0,16090.1,802.37,15287.73,0.0,organic,2017,CincinnatiDayton
19,2015-08-16,618237.58,145519.47,364968.69,27530.5,80218.92,79372.32,846.6,0.0,conventional,2015,SanFrancisco
2,2017-12-17,6639.05,410.79,1349.75,1.15,4877.36,3876.26,1001.1,0.0,organic,2017,Columbus
12,2017-10-08,10964.67,1952.2,2235.24,0.0,6777.23,6542.72,234.51,0.0,organic,2017,WestTexNewMexico
51,2015-01-04,228569.58,3274.3,168764.78,1447.06,55083.44,17525.31,37445.46,112.67,conventional,2015,CincinnatiDayton
7,2017-11-12,118434.0,10402.0,55305.0,48.0,52678.0,45324.0,7354.0,0.0,conventional,2017,BuffaloRochester
6,2018-02-11,103704.87,1583.44,17086.95,134.96,84899.52,73615.54,11283.98,0.0,organic,2018,Southeast
38,2016-04-03,8734.54,219.02,2777.81,0.0,5737.71,5737.71,0.0,0.0,organic,2016,HartfordSpringfield
29,2015-06-07,8091.22,4.87,848.18,0.0,7238.17,7238.17,0.0,0.0,organic,2015,NorthernNewEngland
45,2015-02-15,278514.05,163447.93,40081.18,14735.34,60249.6,44927.07,15322.53,0.0,conventional,2015,SouthCarolina
10,2017-10-22,97132.42,2538.84,37656.26,21937.7,34999.62,27100.47,2690.37,5208.78,conventional,2017,GrandRapids
44,2015-02-22,3561.9,342.26,16.3,0.0,3203.34,3203.34,0.0,0.0,organic,2015,NewOrleansMobile
46,2017-02-12,131965.58,2078.54,58269.96,357.4,71259.68,16002.34,55257.34,0.0,conventional,2017,Louisville
49,2015-01-18,229216.05,3347.41,160683.8,286.52,64898.32,62671.58,2226.74,0.0,conventional,2015,HartfordSpringfield
27,2017-06-25,130430.6,2504.36,60395.45,3.23,67527.56,10039.5,57488.06,0.0,organic,2017,GreatLakes
6,2016-11-13,3601.66,252.1,249.01,10.59,3089.96,3089.96,0.0,0.0,organic,2016,HarrisburgScranton
32,2017-05-21,5955.32,2135.74,2881.3,1.35,936.93,896.93,40.0,0.0,organic,2017,Sacramento
9,2016-10-23,431274.2,46708.92,251074.82,68234.94,65255.52,55554.23,790.0,8911.29,conventional,2016,Chicago
7,2018-02-04,14635.63,82.78,5175.05,151.37,9226.43,9000.42,226.01,0.0,organic,2018,RaleighGreensboro
8,2015-11-01,60151.68,20262.48,23801.85,2428.84,13658.51,13658.51,0.0,0.0,conventional,2015,Spokane
41,2016-03-13,3340.37,25.38,586.33,0.0,2728.66,96.67,2631.99,0.0,organic,2016,Boise
42,2015-03-08,1175.95,69.48,493.14,0.0,613.33,613.33,0.0,0.0,organic,2015,GrandRapids
33,2017-05-14,1387420.96,51358.7,797684.64,4111.68,534265.94,445866.42,71417.58,16981.94,conventional,2017,NewYork
2,2017-12-17,381303.71,248830.89,30567.37,865.3,101040.15,56490.38,44549.77,0.0,conventional,2017,Orlando
24,2017-07-16,11521.01,556.0,4078.58,201.95,6684.48,6042.57,641.91,0.0,organic,2017,RichmondNorfolk
3,2015-12-06,199063.82,135222.96,21555.66,121.93,42163.27,24098.62,18064.65,0.0,conventional,2015,Orlando
14,2015-09-20,1155212.67,606586.38,425539.41,10973.08,112113.8,99272.95,12833.33,7.52,conventional,2015,DallasFtWorth
49,2017-01-22,266851.77,49774.5,135845.63,3688.76,77542.88,74174.07,3242.21,126.6,conventional,2017,HarrisburgScranton
30,2017-06-04,25490.92,0.0,295.05,0.0,25195.87,25195.87,0.0,0.0,organic,2017,NorthernNewEngland
17,2017-09-03,21749.1,500.27,2793.67,0.0,18394.08,12468.55,5925.53,0.0,organic,2017,Detroit
5,2015-11-22,4955.07,923.67,3860.73,0.0,170.67,140.67,30.0,0.0,organic,2015,Sacramento
43,2015-03-01,723488.95,439115.27,167245.85,28226.16,88901.67,86800.97,2100.7,0.0,conventional,2015,WestTexNewMexico
40,2015-03-22,3746598.18,543151.72,2146436.5,451798.84,605211.12,453829.96,105804.36,45576.8,conventional,2015,GreatLakes
14,2017-09-24,3842682.36,1450858.85,1006684.68,42995.08,1342143.75,764285.55,575719.82,2138.38,conventional,2017,West
3,2018-03-04,6103.89,164.06,2155.05,0.0,3784.78,3393.22,391.56,0.0,organic,2018,Roanoke
31,2015-05-24,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,conventional,2015,Southeast
8,2017-11-05,1142499.74,600272.43,245464.06,3677.48,293085.77,104979.92,187840.93,264.92,conventional,2017,DallasFtWorth
41,2016-03-13,140244.15,47503.75,31781.65,18665.91,42292.84,26468.1,14097.62,1727.12,conventional,2016,Columbus
29,2015-06-07,4115.46,3240.32,118.98,12.83,743.33,743.33,0.0,0.0,organic,2015,Jacksonville
2,2015-12-13,4594.71,592.64,2602.48,0.0,1399.59,696.67,702.92,0.0,organic,2015,Nashville
11,2018-01-07,156341.57,42992.91,56007.79,0.0,57340.87,57271.15,69.72,0.0,organic,2018,California
17,2017-09-03,17990.83,538.17,5588.7,0.0,11863.96,3850.84,8013.12,0.0,organic,2017,Atlanta
13,2017-10-01,4014477.31,1366983.48,1178504.57,43433.94,1425555.32,824834.62,598437.91,2282.79,conventional,2017,West
5,2016-11-20,113766.24,2098.8,35783.89,2138.95,73744.6,37946.97,35797.63,0.0,organic,2016,Midsouth
31,2017-05-28,779183.52,66151.19,477777.76,7002.93,228251.64,221418.94,2459.09,4373.61,conventional,2017,BaltimoreWashington
51,2016-01-03,252693.38,36241.25,157969.24,315.45,58167.44,57475.61,691.83,0.0,conventional,2016,HarrisburgScranton
30,2015-05-31,10092.91,232.65,6403.66,431.22,3025.38,1038.61,1986.77,0.0,organic,2015,RichmondNorfolk
22,2017-07-30,10625.79,2777.53,3021.23,0.0,4827.03,4821.85,5.18,0.0,organic,2017,PhoenixTucson
21,2016-07-31,14788.87,895.68,10096.25,495.8,3301.14,3301.14,0.0,0.0,organic,2016,BaltimoreWashington
31,2017-05-28,288112.58,85850.86,104655.78,2662.62,94943.32,88523.34,6414.46,5.52,conventional,2017,RichmondNorfolk
20,2016-08-07,3419326.48,1628428.39,687208.05,18597.99,1085092.05,710559.72,328992.05,45540.28,conventional,2016,Southeast
49,2016-01-17,1219.69,454.04,41.71,0.0,723.94,559.94,164.0,0.0,organic,2016,Pittsburgh
14,2017-09-24,10488.79,571.88,1881.72,0.0,8035.19,4142.07,3893.12,0.0,organic,2017,Columbus
47,2016-01-31,774091.49,35213.93,512608.82,132958.04,93310.7,92124.35,1186.35,0.0,conventional,2016,Chicago
